"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/loss_ppo_weighted","HR-PPO - regularize/loss_ppo_weighted__MIN","HR-PPO - regularize/loss_ppo_weighted__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/loss_ppo_weighted","PPO - regularize/loss_ppo_weighted__MIN","PPO - regularize/loss_ppo_weighted__MAX"
"6146907","","","","","","","502","502","502","0.04116496443748474","0.04116496443748474","0.04116496443748474"
"6152608","516","516","516","0.03495068848133087","0.03495068848133087","0.03495068848133087","","","","","",""
"6168507","","","","","","","504","504","504","0.03453705832362175","0.03453705832362175","0.03453705832362175"
"6172765","518","518","518","0.006417069584131241","0.006417069584131241","0.006417069584131241","","","","","",""
"6193362","","","","","","","506","506","506","0.030524997040629387","0.030524997040629387","0.030524997040629387"
"6197608","520","520","520","0.032097965478897095","0.032097965478897095","0.032097965478897095","","","","","",""
"6216055","","","","","","","508","508","508","0.010609149932861328","0.010609149932861328","0.010609149932861328"
"6224206","522","522","522","0.004145827144384384","0.004145827144384384","0.004145827144384384","","","","","",""
"6245943","","","","","","","510","510","510","0.03646009787917137","0.03646009787917137","0.03646009787917137"
"6253765","524","524","524","0.021652691066265106","0.021652691066265106","0.021652691066265106","","","","","",""
"6273961","","","","","","","512","512","512","0.026935160160064697","0.026935160160064697","0.026935160160064697"
"6278734","526","526","526","0.026198159903287888","0.026198159903287888","0.026198159903287888","","","","","",""
"6301170","","","","","","","514","514","514","0.020016230642795563","0.020016230642795563","0.020016230642795563"
"6307002","528","528","528","0.029663125053048134","0.029663125053048134","0.029663125053048134","","","","","",""
"6326908","","","","","","","516","516","516","0.01497364230453968","0.01497364230453968","0.01497364230453968"
"6332144","530","530","530","0.03147507458925247","0.03147507458925247","0.03147507458925247","","","","","",""
"6350503","","","","","","","518","518","518","0.03493049368262291","0.03493049368262291","0.03493049368262291"
"6360757","532","532","532","0.04788265377283096","0.04788265377283096","0.04788265377283096","","","","","",""
"6378176","","","","","","","520","520","520","0.031336814165115356","0.031336814165115356","0.031336814165115356"
"6381930","534","534","534","0.02193838730454445","0.02193838730454445","0.02193838730454445","","","","","",""
"6407819","","","","","","","522","522","522","0.0020630911458283663","0.0020630911458283663","0.0020630911458283663"
"6413026","536","536","536","0.039961595088243484","0.039961595088243484","0.039961595088243484","","","","","",""
"6437814","","","","","","","524","524","524","0.02351999469101429","0.02351999469101429","0.02351999469101429"
"6443322","538","538","538","0.006313517689704895","0.006313517689704895","0.006313517689704895","","","","","",""
"6462752","","","","","","","526","526","526","0.050112295895814896","0.050112295895814896","0.050112295895814896"
"6475989","540","540","540","0.042017001658678055","0.042017001658678055","0.042017001658678055","","","","","",""
"6487263","","","","","","","528","528","528","0.004939923528581858","0.004939923528581858","0.004939923528581858"
"6499511","542","542","542","0.025214124470949173","0.025214124470949173","0.025214124470949173","","","","","",""
"6509184","","","","","","","530","530","530","0.025314893573522568","0.025314893573522568","0.025314893573522568"
"6520524","544","544","544","0.034537140280008316","0.034537140280008316","0.034537140280008316","","","","","",""
"6529981","","","","","","","532","532","532","0.0255063995718956","0.0255063995718956","0.0255063995718956"
"6547681","546","546","546","0.013015641830861568","0.013015641830861568","0.013015641830861568","","","","","",""
"6553865","","","","","","","534","534","534","0.03863528370857239","0.03863528370857239","0.03863528370857239"
"6576933","548","548","548","0.017317404970526695","0.017317404970526695","0.017317404970526695","","","","","",""
"6580347","","","","","","","536","536","536","0.004751815926283598","0.004751815926283598","0.004751815926283598"
"6599041","550","550","550","0.005012202076613903","0.005012202076613903","0.005012202076613903","","","","","",""
"6610869","","","","","","","538","538","538","0.021842513233423233","0.021842513233423233","0.021842513233423233"
"6621873","552","552","552","0.04612423852086067","0.04612423852086067","0.04612423852086067","","","","","",""
"6640381","554","554","554","0.04225482419133186","0.04225482419133186","0.04225482419133186","","","","","",""
"6642548","","","","","","","540","540","540","0.014794856309890747","0.014794856309890747","0.014794856309890747"
"6659631","556","556","556","0.040719565004110336","0.040719565004110336","0.040719565004110336","","","","","",""
"6674980","","","","","","","542","542","542","0.011341926641762257","0.011341926641762257","0.011341926641762257"
"6683904","558","558","558","0.02881702594459057","0.02881702594459057","0.02881702594459057","","","","","",""
"6697784","","","","","","","544","544","544","0.03029375709593296","0.03029375709593296","0.03029375709593296"
"6705979","560","560","560","0.02661704458296299","0.02661704458296299","0.02661704458296299","","","","","",""
"6722261","","","","","","","546","546","546","0.0881916806101799","0.0881916806101799","0.0881916806101799"
"6734886","562","562","562","0.032476525753736496","0.032476525753736496","0.032476525753736496","","","","","",""
"6745724","","","","","","","548","548","548","0.013312292285263538","0.013312292285263538","0.013312292285263538"
"6762807","564","564","564","0.028188556432724","0.028188556432724","0.028188556432724","","","","","",""
"6771378","","","","","","","550","550","550","0.02780976891517639","0.02780976891517639","0.02780976891517639"
"6783545","566","566","566","0.045780666172504425","0.045780666172504425","0.045780666172504425","","","","","",""
"6800559","","","","","","","552","552","552","0.01471789088100195","0.01471789088100195","0.01471789088100195"
"6816662","568","568","568","0.043967366218566895","0.043967366218566895","0.043967366218566895","","","","","",""
"6827187","","","","","","","554","554","554","0.021954432129859924","0.021954432129859924","0.021954432129859924"
"6836011","570","570","570","0.021186463534832","0.021186463534832","0.021186463534832","","","","","",""
"6854683","","","","","","","556","556","556","0.06008737534284592","0.06008737534284592","0.06008737534284592"
"6858314","572","572","572","0.024868061766028404","0.024868061766028404","0.024868061766028404","","","","","",""
"6874120","574","574","574","0.040080949664115906","0.040080949664115906","0.040080949664115906","","","","","",""
"6880954","","","","","","","558","558","558","0.01499854400753975","0.01499854400753975","0.01499854400753975"
"6897257","576","576","576","0.03716188669204712","0.03716188669204712","0.03716188669204712","","","","","",""
"6909427","","","","","","","560","560","560","0.02608494833111763","0.02608494833111763","0.02608494833111763"
"6918671","578","578","578","0.027289167046546936","0.027289167046546936","0.027289167046546936","","","","","",""
"6934051","","","","","","","562","562","562","0.003794568357989192","0.003794568357989192","0.003794568357989192"
"6947803","580","580","580","0.02417006343603134","0.02417006343603134","0.02417006343603134","","","","","",""
"6959583","","","","","","","564","564","564","0.01814259961247444","0.01814259961247444","0.01814259961247444"
"6969831","582","582","582","0.024874918162822723","0.024874918162822723","0.024874918162822723","","","","","",""
"6980297","","","","","","","566","566","566","0.03324577957391739","0.03324577957391739","0.03324577957391739"
"6994400","584","584","584","0.04900220409035683","0.04900220409035683","0.04900220409035683","","","","","",""
"7004716","","","","","","","568","568","568","0.018573395907878876","0.018573395907878876","0.018573395907878876"
"7018969","586","586","586","0.012084946036338806","0.012084946036338806","0.012084946036338806","","","","","",""
"7028604","","","","","","","570","570","570","0.009931405074894428","0.009931405074894428","0.009931405074894428"
"7047598","588","588","588","0.01677076891064644","0.01677076891064644","0.01677076891064644","","","","","",""
"7057090","","","","","","","572","572","572","0.010775194503366947","0.010775194503366947","0.010775194503366947"
"7075548","590","590","590","0.01153626013547182","0.01153626013547182","0.01153626013547182","","","","","",""
"7085973","","","","","","","574","574","574","0.018421422690153122","0.018421422690153122","0.018421422690153122"
"7099821","592","592","592","0.01229760330170393","0.01229760330170393","0.01229760330170393","","","","","",""
"7110007","","","","","","","576","576","576","0.03614186868071556","0.03614186868071556","0.03614186868071556"
"7125989","594","594","594","0.038033660501241684","0.038033660501241684","0.038033660501241684","","","","","",""
"7132214","","","","","","","578","578","578","0.01735270582139492","0.01735270582139492","0.01735270582139492"
"7152434","596","596","596","0.039339665323495865","0.039339665323495865","0.039339665323495865","","","","","",""
"7157706","","","","","","","580","580","580","0.01941506750881672","0.01941506750881672","0.01941506750881672"
"7181211","598","598","598","0.02110353298485279","0.02110353298485279","0.02110353298485279","","","","","",""
"7181468","","","","","","","582","582","582","0.02261853590607643","0.02261853590607643","0.02261853590607643"
"7206511","600","600","600","0.018433498218655586","0.018433498218655586","0.018433498218655586","","","","","",""
"7210341","","","","","","","584","584","584","0.023174336180090904","0.023174336180090904","0.023174336180090904"
"7226519","602","602","602","0.029212050139904022","0.029212050139904022","0.029212050139904022","","","","","",""
"7237579","","","","","","","586","586","586","0.02032521367073059","0.02032521367073059","0.02032521367073059"
"7250157","604","604","604","0.024537282064557076","0.024537282064557076","0.024537282064557076","","","","","",""
"7265226","","","","","","","588","588","588","0.031173719093203545","0.031173719093203545","0.031173719093203545"
"7268966","606","606","606","0.025208568200469017","0.025208568200469017","0.025208568200469017","","","","","",""
"7295823","608","608","608","0.022556127980351448","0.022556127980351448","0.022556127980351448","","","","","",""
"7296244","","","","","","","590","590","590","0.023069774731993675","0.023069774731993675","0.023069774731993675"
"7319724","610","610","610","0.03324911743402481","0.03324911743402481","0.03324911743402481","","","","","",""
"7321088","","","","","","","592","592","592","0.033822596073150635","0.033822596073150635","0.033822596073150635"
"7343292","612","612","612","0.03432350605726242","0.03432350605726242","0.03432350605726242","","","","","",""
"7347458","","","","","","","594","594","594","0.006963111460208893","0.006963111460208893","0.006963111460208893"
"7368451","614","614","614","0.01699870079755783","0.01699870079755783","0.01699870079755783","","","","","",""
"7371601","","","","","","","596","596","596","0.04962282255291939","0.04962282255291939","0.04962282255291939"
"7394629","616","616","616","0.013726904056966305","0.013726904056966305","0.013726904056966305","","","","","",""
"7401046","","","","","","","598","598","598","0.009379168041050434","0.009379168041050434","0.009379168041050434"
"7427015","618","618","618","0.04171920195221901","0.04171920195221901","0.04171920195221901","","","","","",""
"7431099","","","","","","","600","600","600","0.10302045196294785","0.10302045196294785","0.10302045196294785"
"7453415","620","620","620","0.03078186884522438","0.03078186884522438","0.03078186884522438","","","","","",""
"7458448","","","","","","","602","602","602","0.021517574787139893","0.021517574787139893","0.021517574787139893"
"7476139","622","622","622","0.026700567454099655","0.026700567454099655","0.026700567454099655","","","","","",""
"7486240","","","","","","","604","604","604","0.01822100207209587","0.01822100207209587","0.01822100207209587"
"7503635","624","624","624","0.03029772825539112","0.03029772825539112","0.03029772825539112","","","","","",""
"7512587","","","","","","","606","606","606","0.0017568625044077635","0.0017568625044077635","0.0017568625044077635"
"7527179","626","626","626","0.0346522331237793","0.0346522331237793","0.0346522331237793","","","","","",""
"7539190","","","","","","","608","608","608","0.01997976377606392","0.01997976377606392","0.01997976377606392"
"7555996","628","628","628","0.03962332755327225","0.03962332755327225","0.03962332755327225","","","","","",""
"7567107","","","","","","","610","610","610","0.009187871590256691","0.009187871590256691","0.009187871590256691"
"7582022","630","630","630","0.01952928863465786","0.01952928863465786","0.01952928863465786","","","","","",""
"7593417","","","","","","","612","612","612","0.00015844400331843644","0.00015844400331843644","0.00015844400331843644"
"7606006","632","632","632","0.028784193098545074","0.028784193098545074","0.028784193098545074","","","","","",""
"7620508","","","","","","","614","614","614","0.016913052648305893","0.016913052648305893","0.016913052648305893"
"7634726","634","634","634","0.03970140963792801","0.03970140963792801","0.03970140963792801","","","","","",""
"7646676","","","","","","","616","616","616","0.015844177454710007","0.015844177454710007","0.015844177454710007"
"7659362","636","636","636","0.035126592963933945","0.035126592963933945","0.035126592963933945","","","","","",""
"7669500","","","","","","","618","618","618","0.04960824176669121","0.04960824176669121","0.04960824176669121"
"7688011","638","638","638","0.027941696345806122","0.027941696345806122","0.027941696345806122","","","","","",""
"7689341","","","","","","","620","620","620","0.00044665869791060686","0.00044665869791060686","0.00044665869791060686"
"7705323","640","640","640","0.02015131711959839","0.02015131711959839","0.02015131711959839","","","","","",""
"7712932","","","","","","","622","622","622","0.034014973789453506","0.034014973789453506","0.034014973789453506"
"7731160","642","642","642","0.04116577282547951","0.04116577282547951","0.04116577282547951","","","","","",""
"7742302","","","","","","","624","624","624","0.008633478544652462","0.008633478544652462","0.008633478544652462"
"7758159","644","644","644","0.028885386884212494","0.028885386884212494","0.028885386884212494","","","","","",""
"7770934","","","","","","","626","626","626","0.018008358776569366","0.018008358776569366","0.018008358776569366"
"7785058","646","646","646","0.031102687120437622","0.031102687120437622","0.031102687120437622","","","","","",""
"7796574","","","","","","","628","628","628","0.035188253968954086","0.035188253968954086","0.035188253968954086"
"7809891","648","648","648","0.04881565645337105","0.04881565645337105","0.04881565645337105","","","","","",""
"7824896","","","","","","","630","630","630","0.030945658683776855","0.030945658683776855","0.030945658683776855"
"7831021","650","650","650","0.032624006271362305","0.032624006271362305","0.032624006271362305","","","","","",""
"7850133","652","652","652","0.03894713148474693","0.03894713148474693","0.03894713148474693","","","","","",""
"7852982","","","","","","","632","632","632","0.006731659173965454","0.006731659173965454","0.006731659173965454"
"7873003","654","654","654","0.024460893124341965","0.024460893124341965","0.024460893124341965","","","","","",""
"7879803","","","","","","","634","634","634","0.017530452460050583","0.017530452460050583","0.017530452460050583"
"7897097","656","656","656","0.03336883336305618","0.03336883336305618","0.03336883336305618","","","","","",""
"7908343","","","","","","","636","636","636","0.021028853952884674","0.021028853952884674","0.021028853952884674"
"7923044","658","658","658","0.036051541566848755","0.036051541566848755","0.036051541566848755","","","","","",""
"7932242","","","","","","","638","638","638","0.01871064491569996","0.01871064491569996","0.01871064491569996"
"7952162","660","660","660","0.03973541036248207","0.03973541036248207","0.03973541036248207","","","","","",""
"7959617","","","","","","","640","640","640","0.009046423248946667","0.009046423248946667","0.009046423248946667"
"7979013","662","662","662","0.023840725421905518","0.023840725421905518","0.023840725421905518","","","","","",""
"7979249","","","","","","","642","642","642","0.021991269662976265","0.021991269662976265","0.021991269662976265"
"8001860","664","664","664","0.031184453517198563","0.031184453517198563","0.031184453517198563","","","","","",""
"8004667","","","","","","","644","644","644","0.025496892631053925","0.025496892631053925","0.025496892631053925"
"8029277","666","666","666","0.005027253180742264","0.005027253180742264","0.005027253180742264","","","","","",""
"8032059","","","","","","","646","646","646","0.035021357238292694","0.035021357238292694","0.035021357238292694"
"8047683","668","668","668","0.00973106361925602","0.00973106361925602","0.00973106361925602","","","","","",""
"8059138","","","","","","","648","648","648","0.020295461639761925","0.020295461639761925","0.020295461639761925"
"8076679","670","670","670","0.02322028949856758","0.02322028949856758","0.02322028949856758","","","","","",""
"8087214","","","","","","","650","650","650","0.02507156878709793","0.02507156878709793","0.02507156878709793"
"8103629","672","672","672","0.035013966262340546","0.035013966262340546","0.035013966262340546","","","","","",""
"8106714","","","","","","","652","652","652","0.03028813935816288","0.03028813935816288","0.03028813935816288"
"8127366","674","674","674","0.003322870936244726","0.003322870936244726","0.003322870936244726","","","","","",""
"8131904","","","","","","","654","654","654","0.04256613925099373","0.04256613925099373","0.04256613925099373"
"8149926","676","676","676","0.03211009502410889","0.03211009502410889","0.03211009502410889","","","","","",""
"8157877","","","","","","","656","656","656","0.01871245540678501","0.01871245540678501","0.01871245540678501"
"8175572","678","678","678","0.03625889867544174","0.03625889867544174","0.03625889867544174","","","","","",""
"8189911","","","","","","","658","658","658","0.020648378878831863","0.020648378878831863","0.020648378878831863"
"8195813","680","680","680","0.034735165536403656","0.034735165536403656","0.034735165536403656","","","","","",""
"8213814","682","682","682","0.0480068139731884","0.0480068139731884","0.0480068139731884","","","","","",""
"8214616","","","","","","","660","660","660","0.003599816933274269","0.003599816933274269","0.003599816933274269"
"8243146","","","","","","","662","662","662","0.034691356122493744","0.034691356122493744","0.034691356122493744"
"8244247","684","684","684","0.015517774038016796","0.015517774038016796","0.015517774038016796","","","","","",""
"8271833","","","","","","","664","664","664","0.012004256248474121","0.012004256248474121","0.012004256248474121"
"8272583","686","686","686","0.029268817976117134","0.029268817976117134","0.029268817976117134","","","","","",""
"8288839","688","688","688","0.03409620374441147","0.03409620374441147","0.03409620374441147","","","","","",""
"8297936","","","","","","","666","666","666","0.013904127292335033","0.013904127292335033","0.013904127292335033"
"8315238","690","690","690","0.029642580077052116","0.029642580077052116","0.029642580077052116","","","","","",""
"8325966","","","","","","","668","668","668","0.023987552151083946","0.023987552151083946","0.023987552151083946"
"8338630","692","692","692","0.027218030765652657","0.027218030765652657","0.027218030765652657","","","","","",""
"8355709","","","","","","","670","670","670","0.0084169777110219","0.0084169777110219","0.0084169777110219"
"8363890","694","694","694","0.024570122361183167","0.024570122361183167","0.024570122361183167","","","","","",""
"8382150","","","","","","","672","672","672","0.0047338553704321384","0.0047338553704321384","0.0047338553704321384"
"8395189","696","696","696","0.03746631741523743","0.03746631741523743","0.03746631741523743","","","","","",""
"8408648","","","","","","","674","674","674","0.018846379593014717","0.018846379593014717","0.018846379593014717"
"8422348","698","698","698","0.027847928926348686","0.027847928926348686","0.027847928926348686","","","","","",""
"8435763","","","","","","","676","676","676","0.022614028304815292","0.022614028304815292","0.022614028304815292"
"8449261","700","700","700","0.046052489429712296","0.046052489429712296","0.046052489429712296","","","","","",""
"8461569","","","","","","","678","678","678","0.020042430609464645","0.020042430609464645","0.020042430609464645"
"8475009","702","702","702","0.04467550665140152","0.04467550665140152","0.04467550665140152","","","","","",""
"8486370","","","","","","","680","680","680","0.028337234631180763","0.028337234631180763","0.028337234631180763"
"8500088","704","704","704","0.007994689047336578","0.007994689047336578","0.007994689047336578","","","","","",""
"8515592","","","","","","","682","682","682","0.011838451027870178","0.011838451027870178","0.011838451027870178"
"8526173","706","706","706","0.029025711119174957","0.029025711119174957","0.029025711119174957","","","","","",""
"8537138","","","","","","","684","684","684","0.020342586562037468","0.020342586562037468","0.020342586562037468"
"8555898","708","708","708","0.01962779276072979","0.01962779276072979","0.01962779276072979","","","","","",""
"8560631","","","","","","","686","686","686","0.03506776690483093","0.03506776690483093","0.03506776690483093"
"8587121","","","","","","","688","688","688","0.006402165628969669","0.006402165628969669","0.006402165628969669"
"8587291","710","710","710","0.03778529167175293","0.03778529167175293","0.03778529167175293","","","","","",""
"8607499","","","","","","","690","690","690","0.005444981157779694","0.005444981157779694","0.005444981157779694"
"8615996","712","712","712","0.01893199235200882","0.01893199235200882","0.01893199235200882","","","","","",""
"8635279","","","","","","","692","692","692","0.02194729447364807","0.02194729447364807","0.02194729447364807"
"8648406","714","714","714","0.03443712741136551","0.03443712741136551","0.03443712741136551","","","","","",""
"8658216","","","","","","","694","694","694","0.0031364785972982645","0.0031364785972982645","0.0031364785972982645"
"8677365","716","716","716","0.020513862371444702","0.020513862371444702","0.020513862371444702","","","","","",""
"8686687","","","","","","","696","696","696","0.0007795644341968","0.0007795644341968","0.0007795644341968"
"8696347","718","718","718","0.05867791175842285","0.05867791175842285","0.05867791175842285","","","","","",""
"8715503","","","","","","","698","698","698","0.025290517136454582","0.025290517136454582","0.025290517136454582"
"8721566","720","720","720","0.032072532922029495","0.032072532922029495","0.032072532922029495","","","","","",""
"8742551","","","","","","","700","700","700","0.027899177744984627","0.027899177744984627","0.027899177744984627"
"8747706","722","722","722","0.025174172595143318","0.025174172595143318","0.025174172595143318","","","","","",""
"8762831","","","","","","","702","702","702","0.02297804318368435","0.02297804318368435","0.02297804318368435"
"8766367","724","724","724","0.011402326636016369","0.011402326636016369","0.011402326636016369","","","","","",""
"8784439","","","","","","","704","704","704","0.02401452325284481","0.02401452325284481","0.02401452325284481"
"8792085","726","726","726","0.02729509398341179","0.02729509398341179","0.02729509398341179","","","","","",""
"8809354","","","","","","","706","706","706","0.0343562513589859","0.0343562513589859","0.0343562513589859"
"8820768","728","728","728","0.0284186452627182","0.0284186452627182","0.0284186452627182","","","","","",""
"8835502","","","","","","","708","708","708","0.021942781284451485","0.021942781284451485","0.021942781284451485"
"8845537","730","730","730","0.058891575783491135","0.058891575783491135","0.058891575783491135","","","","","",""
"8855752","","","","","","","710","710","710","0.01923317089676857","0.01923317089676857","0.01923317089676857"
"8870243","732","732","732","0.01305876299738884","0.01305876299738884","0.01305876299738884","","","","","",""
"8883531","","","","","","","712","712","712","0.008378629572689533","0.008378629572689533","0.008378629572689533"
"8901513","734","734","734","0.005200130399316549","0.005200130399316549","0.005200130399316549","","","","","",""
"8905693","","","","","","","714","714","714","0.001440610270947218","0.001440610270947218","0.001440610270947218"
"8925247","736","736","736","0.010831457562744617","0.010831457562744617","0.010831457562744617","","","","","",""
"8934580","","","","","","","716","716","716","0.011045354418456554","0.011045354418456554","0.011045354418456554"
"8956929","738","738","738","0.026270167902112007","0.026270167902112007","0.026270167902112007","","","","","",""
"8963790","","","","","","","718","718","718","0.012975906953215599","0.012975906953215599","0.012975906953215599"
"8984151","740","740","740","0.028628665953874588","0.028628665953874588","0.028628665953874588","","","","","",""
"8987544","","","","","","","720","720","720","0.05252629145979881","0.05252629145979881","0.05252629145979881"
"9006717","742","742","742","0.031751714646816254","0.031751714646816254","0.031751714646816254","","","","","",""
"9008552","","","","","","","722","722","722","0.018936805427074432","0.018936805427074432","0.018936805427074432"
"9027056","744","744","744","0.02064170315861702","0.02064170315861702","0.02064170315861702","","","","","",""
"9032245","","","","","","","724","724","724","0.0052092112600803375","0.0052092112600803375","0.0052092112600803375"
"9049320","746","746","746","0.014538215473294258","0.014538215473294258","0.014538215473294258","","","","","",""
"9059390","","","","","","","726","726","726","0.027438398450613022","0.027438398450613022","0.027438398450613022"
"9071521","748","748","748","0.025263585150241852","0.025263585150241852","0.025263585150241852","","","","","",""
"9085561","","","","","","","728","728","728","0.06321454793214798","0.06321454793214798","0.06321454793214798"
"9100584","750","750","750","0.03241361677646637","0.03241361677646637","0.03241361677646637","","","","","",""
"9114136","","","","","","","730","730","730","0.02809714339673519","0.02809714339673519","0.02809714339673519"
"9126717","752","752","752","0.02109803445637226","0.02109803445637226","0.02109803445637226","","","","","",""
"9141684","","","","","","","732","732","732","0.02099304273724556","0.02099304273724556","0.02099304273724556"
"9150865","754","754","754","0.025509515777230263","0.025509515777230263","0.025509515777230263","","","","","",""
"9168206","","","","","","","734","734","734","0.023052899166941643","0.023052899166941643","0.023052899166941643"
"9178623","756","756","756","0.031165296211838722","0.031165296211838722","0.031165296211838722","","","","","",""
"9194740","","","","","","","736","736","736","0.01990398019552231","0.01990398019552231","0.01990398019552231"
"9204830","758","758","758","0.01881028339266777","0.01881028339266777","0.01881028339266777","","","","","",""
"9226044","760","760","760","0.027332233265042305","0.027332233265042305","0.027332233265042305","","","","","",""
"9231715","","","","","","","738","738","738","0.018071262165904045","0.018071262165904045","0.018071262165904045"
"9249235","762","762","762","0.017764665186405182","0.017764665186405182","0.017764665186405182","","","","","",""
"9259661","","","","","","","740","740","740","0.011081571690738201","0.011081571690738201","0.011081571690738201"
"9276341","764","764","764","0.04157344624400139","0.04157344624400139","0.04157344624400139","","","","","",""
"9287887","","","","","","","742","742","742","0.03921458125114441","0.03921458125114441","0.03921458125114441"
"9304684","766","766","766","0.018421750515699387","0.018421750515699387","0.018421750515699387","","","","","",""
"9310862","","","","","","","744","744","744","0.009262110106647015","0.009262110106647015","0.009262110106647015"
"9327021","768","768","768","0.021052652969956398","0.021052652969956398","0.021052652969956398","","","","","",""
"9338337","","","","","","","746","746","746","0.02435094676911831","0.02435094676911831","0.02435094676911831"
"9351250","770","770","770","0.02946532517671585","0.02946532517671585","0.02946532517671585","","","","","",""
"9369735","","","","","","","748","748","748","0.029852790758013725","0.029852790758013725","0.029852790758013725"
"9372321","772","772","772","0.03290310874581337","0.03290310874581337","0.03290310874581337","","","","","",""
"9392178","774","774","774","0.03212377801537514","0.03212377801537514","0.03212377801537514","","","","","",""
"9400608","","","","","","","750","750","750","0.00408565066754818","0.00408565066754818","0.00408565066754818"
"9418549","776","776","776","0.03839363902807236","0.03839363902807236","0.03839363902807236","","","","","",""
"9433851","","","","","","","752","752","752","0.020068954676389694","0.020068954676389694","0.020068954676389694"
"9447780","778","778","778","0.03956232964992523","0.03956232964992523","0.03956232964992523","","","","","",""
"9461189","","","","","","","754","754","754","0.020061112940311432","0.020061112940311432","0.020061112940311432"
"9469757","780","780","780","0.009219531901180744","0.009219531901180744","0.009219531901180744","","","","","",""
"9486767","","","","","","","756","756","756","0.019077260047197342","0.019077260047197342","0.019077260047197342"
"9498061","782","782","782","0.035704951733350754","0.035704951733350754","0.035704951733350754","","","","","",""
"9515332","","","","","","","758","758","758","0.012849196791648865","0.012849196791648865","0.012849196791648865"
"9523296","784","784","784","0.029850058257579803","0.029850058257579803","0.029850058257579803","","","","","",""
"9539942","","","","","","","760","760","760","0.018201464787125587","0.018201464787125587","0.018201464787125587"
"9545810","786","786","786","0.029112333431839943","0.029112333431839943","0.029112333431839943","","","","","",""
"9565993","","","","","","","762","762","762","0.014772389084100723","0.014772389084100723","0.014772389084100723"
"9573333","788","788","788","0.03289153426885605","0.03289153426885605","0.03289153426885605","","","","","",""
"9591582","","","","","","","764","764","764","0.03485850989818573","0.03485850989818573","0.03485850989818573"
"9596493","790","790","790","0.01626385562121868","0.01626385562121868","0.01626385562121868","","","","","",""
"9617026","","","","","","","766","766","766","0.02282131277024746","0.02282131277024746","0.02282131277024746"
"9620589","792","792","792","0.025072632357478142","0.025072632357478142","0.025072632357478142","","","","","",""
"9643107","794","794","794","0.026383278891444206","0.026383278891444206","0.026383278891444206","","","","","",""
"9645287","","","","","","","768","768","768","0.021897301077842712","0.021897301077842712","0.021897301077842712"
"9674420","796","796","796","0.02468068338930607","0.02468068338930607","0.02468068338930607","","","","","",""
"9675811","","","","","","","770","770","770","0.017693081870675087","0.017693081870675087","0.017693081870675087"
"9697864","","","","","","","772","772","772","0.00945692602545023","0.00945692602545023","0.00945692602545023"
"9698304","798","798","798","0.04287651926279068","0.04287651926279068","0.04287651926279068","","","","","",""
"9723894","","","","","","","774","774","774","0.03029448352754116","0.03029448352754116","0.03029448352754116"
"9727263","800","800","800","0.03908345103263855","0.03908345103263855","0.03908345103263855","","","","","",""
"9747226","","","","","","","776","776","776","0.011514135636389256","0.011514135636389256","0.011514135636389256"
"9754007","802","802","802","0.05996955558657646","0.05996955558657646","0.05996955558657646","","","","","",""
"9775793","","","","","","","778","778","778","0.008660201914608479","0.008660201914608479","0.008660201914608479"
"9782398","804","804","804","0.023918552324175835","0.023918552324175835","0.023918552324175835","","","","","",""
"9800883","","","","","","","780","780","780","0.029092805460095406","0.029092805460095406","0.029092805460095406"
"9809213","806","806","806","0.020669000223279","0.020669000223279","0.020669000223279","","","","","",""
"9827382","","","","","","","782","782","782","0.07020334154367447","0.07020334154367447","0.07020334154367447"
"9838761","818","818","818","0.01970665715634823","0.01970665715634823","0.01970665715634823","","","","","",""
"9860309","","","","","","","784","784","784","0.007078810594975948","0.007078810594975948","0.007078810594975948"
"9863736","820","820","820","0.017446108162403107","0.017446108162403107","0.017446108162403107","","","","","",""
"9885385","","","","","","","786","786","786","0.032342977821826935","0.032342977821826935","0.032342977821826935"
"9889735","822","822","822","0.03336189687252045","0.03336189687252045","0.03336189687252045","","","","","",""
"9913480","","","","","","","788","788","788","0.01962032914161682","0.01962032914161682","0.01962032914161682"
"9916840","824","824","824","0.03294286131858826","0.03294286131858826","0.03294286131858826","","","","","",""
"9938259","826","826","826","0.020307103171944618","0.020307103171944618","0.020307103171944618","","","","","",""
"9942062","","","","","","","790","790","790","0.024094395339488983","0.024094395339488983","0.024094395339488983"
"9962299","828","828","828","0.023543231189250946","0.023543231189250946","0.023543231189250946","","","","","",""
"9972577","","","","","","","792","792","792","0.01778624951839447","0.01778624951839447","0.01778624951839447"
"9988193","830","830","830","0.027469532564282417","0.027469532564282417","0.027469532564282417","","","","","",""
"9998763","","","","","","","794","794","794","0.025671640411019325","0.025671640411019325","0.025671640411019325"
"10012050","832","832","832","0.006197053473442793","0.006197053473442793","0.006197053473442793","","","","","",""
"10024069","","","","","","","796","796","796","0.022196175530552864","0.022196175530552864","0.022196175530552864"
"10034708","834","834","834","0.02005884051322937","0.02005884051322937","0.02005884051322937","","","","","",""
"10055721","836","836","836","0.02492719702422619","0.02492719702422619","0.02492719702422619","","","","","",""
"10056392","","","","","","","798","798","798","0.021494993939995766","0.021494993939995766","0.021494993939995766"
"10082425","","","","","","","800","800","800","0.028664082288742065","0.028664082288742065","0.028664082288742065"
