Reg. weight,traffic_scene,agent_id,act_acc,accel_val_mae,steer_val_mae,ADE,speed_mae,goal_rate,off_road,collision_rate,Agent,Train agent,Dataset,Eval mode
0.0,tfrecord-00087-of-01000_224.json,10,0.0,3.6842105263157894,0.02947368421052631,1.9909825277645739,7.221771139847605,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00087-of-01000_227.json,28,0.0,4.036363636363636,0.10181818181818181,0.2894088650182703,2.0007148554485124,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00088-of-01000_101.json,4,0.0,3.8222222222222224,0.052222222222222225,3.256747234408075,10.201380729675293,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00090-of-01000_410.json,9,0.0,4.278260869565218,0.06782608695652177,0.9947761297621164,4.671641785165538,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00090-of-01000_412.json,54,0.0,4.4363636363636365,0.058181818181818196,0.3413166373583732,2.347218773581765,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00090-of-01000_414.json,9,0.0,3.013953488372093,0.045116279069767444,1.802458562697335,6.492181156956872,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00090-of-01000_415.json,151,0.0,3.670588235294117,0.11058823529411767,1.5734398498128568,5.954575671869166,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00090-of-01000_419.json,28,0.0,3.6000000000000005,0.3,0.00048828125,0.0003845064202323556,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00090-of-01000_424.json,27,0.0,3.6736842105263157,0.09210526315789473,1.8510703988502946,6.800771738353529,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00093-of-01000_223.json,31,0.0,4.933333333333334,0.056666666666666664,0.43884563890186895,2.912078599135081,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00093-of-01000_228.json,32,0.0,3.8206896551724125,0.05655172413793104,1.2542389295507383,5.189364442951046,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00093-of-01000_230.json,110,0.0,3.636363636363635,0.10727272727272728,0.7631626239324887,3.6704293232072485,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00093-of-01000_253.json,81,0.0,4.563636363636363,0.07636363636363637,1.036654849823407,5.098948175256902,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00093-of-01000_256.json,128,0.0,3.0933333333333324,0.09600000000000002,0.31196204759042667,1.8789730668067932,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_20.json,7,0.0,3.221621621621621,0.12378378378378378,0.9251408373294502,5.599657287468782,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_22.json,24,0.0,3.9272727272727272,0.06727272727272728,1.554336046302372,6.075264280492609,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_26.json,18,0.0,5.799999999999999,0.05266666666666667,2.0322489179654286,8.481453227996827,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_29.json,6,0.0,2.342857142857142,0.12285714285714287,0.11024019458062186,0.9574343817574638,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_30.json,21,0.0,4.1161290322580655,0.045806451612903226,1.58136505052979,6.462613274974208,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_32.json,6,0.0,3.076923076923077,0.11589743589743588,1.880985180580022,5.776814528000661,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_36.json,51,0.0,4.777777777777778,0.030000000000000002,0.7670170079062745,4.119055045975579,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00094-of-01000_41.json,103,0.0,4.0,0.16000000000000003,0.0185803687406645,0.017297300975769758,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_10.json,32,0.0,4.0,0.22000000000000003,0.0005459150335692846,0.00012316915672272444,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_11.json,3,0.0,3.6,0.24000000000000005,0.0011175435439209323,0.0008205192862078547,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_12.json,2,0.0,3.176470588235294,0.10705882352941176,2.376617191051892,7.3438680779700185,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_13.json,28,0.0,4.68,0.11900000000000002,0.775939958761877,3.866162505385,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_14.json,95,0.0,5.199999999999999,0.16000000000000003,0.0,0.0,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_16.json,5,0.0,3.448,0.066,2.723841340904282,8.998722305297852,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00095-of-01000_8.json,99,0.0,4.0,0.14727272727272728,0.2888922958175825,1.999673878234303,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00096-of-01000_334.json,21,0.0,4.048484848484848,0.058787878787878785,1.6476639846910086,6.541207790374756,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_36.json,26,0.0,4.0,0.10823529411764707,0.579004730615635,3.1740001581325914,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_38.json,27,0.0,4.0,0.15999999999999998,0.0,0.0,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_39.json,91,0.0,3.763636363636364,0.049090909090909095,0.794739760691757,3.7300460450774566,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_421.json,6,0.0,3.77142857142857,0.14476190476190479,1.2839710826486044,3.6367525373186385,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_428.json,27,0.0,4.117647058823529,0.09529411764705883,0.6428137393901755,3.561923812417423,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_43.json,11,0.0,2.977777777777778,0.11155555555555553,2.1160110021225296,6.719176069895426,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_439.json,21,0.0,3.386666666666667,0.06533333333333334,1.1446753899647097,4.710024976730347,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_44.json,13,0.0,3.5749999999999997,0.06958333333333333,2.5395925813559765,8.498335321744284,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_449.json,6,0.0,5.176470588235294,0.14941176470588236,0.8284258882673216,3.7536384358125576,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_452.json,4,0.0,5.051428571428571,0.06114285714285713,2.320202258905433,9.016721834455218,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00099-of-01000_455.json,15,0.0,3.6199999999999997,0.09200000000000003,0.713983216425641,3.6627997159957886,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00100-of-01000_77.json,52,0.0,4.0,0.12,0.0,0.0001534356561023742,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00104-of-01000_1.json,20,0.0,4.0,0.0688888888888889,0.6180346529470382,3.2800310514867306,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00104-of-01000_11.json,11,0.0,4.738461538461538,0.18,1.6477973583474592,5.970494774671701,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00104-of-01000_4.json,9,0.0,3.9157894736842103,0.09578947368421054,0.652243582066134,3.368401051082305,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00104-of-01000_6.json,12,0.0,3.5000000000000004,0.10444444444444445,1.6724970220278843,6.561616897583008,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00108-of-01000_102.json,15,0.0,2.8340425531914892,0.07446808510638299,1.928831586723622,6.171447482514889,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00111-of-01000_1.json,35,0.0,4.8,0.085,0.22552348847520298,1.8476878106594086,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00111-of-01000_293.json,10,0.0,3.6380952380952385,0.05571428571428572,2.183603285770676,7.3276458467756,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00111-of-01000_3.json,29,0.0,4.0,0.07714285714285715,0.4270112305757453,2.5996566321461745,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00111-of-01000_6.json,12,0.0,2.8874999999999997,0.13375,1.1599498481551302,4.202552108094096,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00111-of-01000_7.json,82,0.0,4.4,0.11200000000000002,0.08143636164890626,0.8700675249099732,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00115-of-01000_202.json,19,0.0,3.8974358974358974,0.04461538461538461,2.043454750331911,7.464796738746839,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00115-of-01000_204.json,5,0.0,3.9622641509433962,0.03320754716981133,3.323447805081573,10.342817918309626,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00115-of-01000_217.json,26,0.0,4.3999999999999995,0.10000000000000002,0.41177385657702104,2.6073920268278856,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00115-of-01000_218.json,27,0.0,3.926315789473684,0.05842105263157895,1.9970039806070201,7.35397629988821,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Log-replay
0.0,tfrecord-00115-of-01000_221.json,4,0.0,3.3333333333333335,0.07833333333333334,2.136071521797543,6.854793727397919,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00000-of-01000_469.json,48,0.13333333333333333,0.9777777777777777,0.0,1.1075209793809089,3.200330532921685,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00000-of-01000_470.json,19,0.28888888888888886,0.3786666666666669,0.0,0.2018508779668824,0.6724481391906738,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00000-of-01000_483.json,110,0.03333333333333333,1.0571428571428576,0.010000000000000004,0.9638288350977012,2.96971226873852,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00000-of-01000_485.json,18,0.08888888888888889,1.0447761194029852,0.0014925373134328363,0.6735314656964307,2.2326998212444247,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00002-of-01000_112.json,11,0.06666666666666667,1.1684210526315788,0.0005263157894736846,0.47873036479193287,1.8631413108424137,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00002-of-01000_115.json,136,0.0,1.8095238095238098,0.03904761904761905,0.4712515775016314,2.1776767458234514,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00002-of-01000_123.json,49,0.044444444444444446,1.379591836734694,0.027755102040816333,0.6234211271982684,2.44391139672727,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00002-of-01000_514.json,27,0.0,1.6800000000000004,0.000999999999999998,0.41872966200098133,1.9982365250587464,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00002-of-01000_515.json,66,0.0,1.6000000000000005,0.040000000000000036,0.02344258571124571,0.010302066802978516,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00005-of-01000_144.json,6,0.011111111111111112,1.92,0.044800000000000006,0.8952128977604095,2.8920818996429443,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00005-of-01000_146.json,15,0.044444444444444446,1.6916666666666667,0.001666666666666666,1.2442712652588857,3.9551226695378623,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00005-of-01000_147.json,141,0.011111111111111112,0.0,0.0,0.0009765625,0.0015392823843285441,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00005-of-01000_155.json,75,0.06666666666666667,1.2956521739130438,0.0,1.382420946351356,4.194853513137154,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00005-of-01000_157.json,25,0.15555555555555556,0.6512820512820513,0.0002564102564102566,0.29679307478069333,0.7072067016210312,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00005-of-01000_164.json,42,0.3,0.915789473684211,0.0013157894736842103,0.37880552701703585,1.050996554525275,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00010-of-01000_82.json,5,0.03333333333333333,1.18,0.07566666666666667,0.8691877133928178,2.1371282607316973,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00010-of-01000_85.json,50,0.03333333333333333,1.1652173913043478,0.001739130434782608,0.3291680295941507,1.5031528887541399,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00012-of-01000_365.json,22,0.17777777777777778,0.953846153846154,0.002461538461538462,1.4873273114855687,3.924456787109375,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00012-of-01000_367.json,2,0.011111111111111112,1.6072727272727276,0.03381818181818181,1.4185357687074096,4.308146979592063,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00012-of-01000_369.json,14,0.06666666666666667,0.7611111111111115,0.0,0.556829682788,1.8737133344014485,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00012-of-01000_372.json,23,0.0,2.054054054054054,0.09297297297297298,0.8683560853862533,2.8563494360124744,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00012-of-01000_374.json,51,0.011111111111111112,0.0,0.0,0.005940197783494355,0.006137967808172107,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00012-of-01000_376.json,19,0.022222222222222223,1.1214285714285717,0.0,1.181465476000886,3.962450316974095,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00016-of-01000_87.json,163,0.0,2.9333333333333336,0.0,0.02493808815543239,0.3466258061040814,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00017-of-01000_62.json,19,0.022222222222222223,1.8222222222222224,0.003333333333333333,0.9283726044683726,3.1126422219806247,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00017-of-01000_66.json,130,0.0,1.7466666666666664,0.02533333333333334,0.9255274539310709,3.484150433540344,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00022-of-01000_30.json,96,0.03333333333333333,1.6390243902439026,0.0009756097560975605,1.339958532159298,4.242739444825707,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00022-of-01000_34.json,24,0.0,2.5,0.008333333333333326,0.2685691500873148,1.6672712805144936,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00022-of-01000_40.json,6,0.16666666666666666,0.8606060606060607,0.002424242424242423,0.07622073368513682,0.5190510605320786,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00022-of-01000_46.json,18,0.1,1.144827586206897,0.012758620689655172,1.3898646303918738,4.0031819343566895,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00022-of-01000_47.json,65,0.0,2.55483870967742,0.0535483870967742,0.8613646943925188,3.213549718125573,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00022-of-01000_50.json,6,0.022222222222222223,0.9333333333333331,0.014999999999999994,0.9502887612629737,1.9054458340009053,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00023-of-01000_2.json,28,0.34444444444444444,0.6089552238805972,0.0029850746268656717,1.0401698254756997,2.617740744975076,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00026-of-01000_460.json,63,0.0,2.5090909090909097,0.0,0.600581865912658,2.8529307801350527,1.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00026-of-01000_463.json,120,0.0,0.40000000000000036,0.12,0.00048828125,0.0002279731270391494,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00026-of-01000_465.json,23,0.0,0.0,0.10000000000000003,0.010381001770248682,0.010521719668759033,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00026-of-01000_469.json,4,0.4777777777777778,0.5297297297297299,0.005675675675675676,0.6760705328916135,1.767551886068808,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00026-of-01000_471.json,45,0.17777777777777778,0.9866666666666667,0.0,0.8012756773548744,2.7129790782928467,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00028-of-01000_463.json,7,0.6111111111111112,0.23783783783783785,0.0,0.6014356252645772,1.364294773823506,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_0.json,6,0.0,2.0800000000000005,0.07799999999999999,0.21152038994704486,1.263258981704712,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_10.json,6,0.0,1.2784313725490197,0.06392156862745099,0.9460412287438883,2.5022084479238473,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_13.json,28,0.0,3.3499999999999996,0.0,0.1517240900451353,1.1998245269060135,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_16.json,41,0.0,2.2560000000000007,0.0,0.7540850884871753,3.0903557682037355,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_17.json,39,0.011111111111111112,1.6960000000000002,0.10279999999999997,0.8687250220598157,3.370477578639984,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_18.json,11,0.022222222222222223,3.7250000000000005,0.0,1.1428580925355245,4.942810833454132,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00031-of-01000_19.json,38,0.08888888888888889,1.3021276595744682,0.0,1.0525848728725646,3.573712369228931,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00034-of-01000_427.json,104,0.0,1.4580645161290322,0.052258064516129035,0.8468065561462245,3.158829296788862,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00034-of-01000_438.json,89,0.011111111111111112,0.0,0.0,0.0,0.0005342085205484182,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00034-of-01000_441.json,94,0.011111111111111112,2.6086956521739126,0.0026086956521739106,0.7418297019527038,3.5322395511295483,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00034-of-01000_442.json,26,0.08888888888888889,0.8470588235294119,0.010882352941176465,0.80813827540573,1.6662047891055836,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00034-of-01000_444.json,112,0.011111111111111112,0.0,0.0,0.0,0.0013942798104835674,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00034-of-01000_445.json,16,0.011111111111111112,1.1384615384615382,0.07884615384615384,0.493820554463474,1.6074830047571316,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_333.json,12,0.0,1.578947368421053,0.08789473684210528,0.7252413998347224,2.5896838464235006,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_340.json,32,0.28888888888888886,0.6666666666666666,0.004848484848484848,0.9452059689619107,2.180338512767445,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_342.json,22,0.05555555555555555,1.7565217391304346,0.0,1.5075938582311765,4.612008001493371,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_344.json,44,0.08888888888888889,0.4228571428571431,0.0005714285714285704,0.07585075300396454,0.4047267266682216,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_345.json,27,0.06666666666666667,0.988679245283019,0.0011320754716981133,1.1615128287718264,3.254288223554503,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_347.json,10,0.0,2.355555555555556,0.00222222222222222,0.6938276964795043,2.8583977663958513,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_350.json,40,0.07777777777777778,1.1771428571428577,0.0017142857142857157,0.6972097635045602,2.378355816432408,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00038-of-01000_352.json,8,0.05555555555555555,1.04,0.02542857142857144,1.4633086315532493,3.648119190761021,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00052-of-01000_103.json,62,0.0,4.0,0.0,0.0,0.0005038176896050572,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00052-of-01000_104.json,28,0.1,1.2340425531914891,0.010212765957446798,1.1653662339393898,3.3431066959462266,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00052-of-01000_106.json,80,0.0,1.5428571428571431,0.08642857142857144,0.649258129369508,2.5117030484335765,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00052-of-01000_110.json,65,0.0,0.3999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00052-of-01000_117.json,92,0.14444444444444443,0.7448275862068966,0.0,0.9922401145475118,2.6423325785275162,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00057-of-01000_351.json,44,0.011111111111111112,1.7028571428571426,0.004,1.0864584044416905,3.702962807246617,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00057-of-01000_352.json,19,0.0,1.351111111111111,0.004888888888888889,1.0534558464485166,3.423866473303901,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00057-of-01000_356.json,142,0.0,1.5393939393939393,0.04545454545454547,0.7132447174098949,2.812452930392641,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00057-of-01000_357.json,8,0.022222222222222223,2.52,0.0,0.768860386324913,3.5164191842079164,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00057-of-01000_361.json,12,0.0,1.0426229508196718,0.00032786885245901666,1.027425710667602,2.6137965778346923,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00057-of-01000_364.json,6,0.23333333333333334,1.0235294117647062,0.0032352941176470584,1.2422545608136497,3.234469441806569,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00059-of-01000_146.json,2,0.0,1.8716981132075472,0.015849056603773573,1.5469281038947906,4.027431998612745,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00059-of-01000_160.json,18,0.022222222222222223,1.2333333333333334,0.0,0.583598776620573,2.0261867110382608,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00059-of-01000_166.json,16,0.044444444444444446,1.213793103448276,0.005517241379310349,1.367666265977187,4.0437047481536865,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00059-of-01000_168.json,36,0.011111111111111112,1.4588235294117646,0.002352941176470587,0.2566176922912403,1.4265026204726274,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00059-of-01000_169.json,42,0.011111111111111112,3.0857142857142854,0.019999999999999993,0.5789823982660562,2.7611880018597557,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00059-of-01000_175.json,63,0.0,2.6871794871794874,0.0,1.4158143009486253,4.8434412112602825,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00060-of-01000_101.json,7,0.7666666666666667,0.04556962025316457,0.002278481012658228,0.18956249317504073,0.04928270170960245,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00060-of-01000_98.json,25,0.0,2.2636363636363637,0.029545454545454538,1.0897382177642905,4.064580570567738,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00061-of-01000_233.json,28,0.2,0.435820895522388,0.0,0.5254914710308584,1.4635716311967195,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00061-of-01000_234.json,13,0.0,1.8428571428571432,0.04142857142857143,0.7649655854770032,3.0367661500193726,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
