Unnamed: 0,Reg. weight,traffic_scene,agent_id,act_acc,accel_val_mae,steer_val_mae,ADE,speed_mae,goal_rate,off_road,collision_rate,Agent,Train agent,Dataset,Eval mode
85,PPO,tfrecord-00002-of-01000_514.json,16,0.0,4.571428571428571,0.0771428571428571,0.4623905287492328,2.821036509105137,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
86,PPO,tfrecord-00002-of-01000_514.json,17,0.0,5.4,0.052,0.952941733665504,4.691622567176819,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Self-play
88,PPO,tfrecord-00002-of-01000_514.json,19,0.0,4.26,0.118,0.7604286327492895,3.848822593688965,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
89,PPO,tfrecord-00002-of-01000_514.json,20,0.0,4.119999999999999,0.05,0.3008225412636671,2.063296270370484,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
90,PPO,tfrecord-00002-of-01000_514.json,21,0.0,4.315789473684211,0.1705263157894737,0.7500511200829311,3.885405872997485,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
91,PPO,tfrecord-00002-of-01000_514.json,22,0.0,4.109090909090909,0.11,0.754497066719376,3.8149985508485273,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
92,PPO,tfrecord-00002-of-01000_514.json,23,0.0,4.742857142857142,0.0471428571428571,0.5324528636399257,3.1907189914158414,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
93,PPO,tfrecord-00002-of-01000_514.json,24,0.0,4.156521739130435,0.1495652173913043,0.9863379798197928,4.635847480400749,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
94,PPO,tfrecord-00002-of-01000_514.json,25,0.0,4.066666666666666,0.0874999999999999,1.0064227731780802,4.65223969022433,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
95,PPO,tfrecord-00002-of-01000_514.json,26,0.0,4.262499999999999,0.0525,1.4817582125241855,6.047589927911758,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
96,PPO,tfrecord-00002-of-01000_514.json,27,0.0,4.4,0.08625,0.5660182913431275,3.240630388259888,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
97,PPO,tfrecord-00002-of-01000_515.json,20,0.0,3.558620689655172,0.0744827586206896,1.0448045057731814,4.4338080636386215,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
98,PPO,tfrecord-00005-of-01000_144.json,4,0.0,4.19,0.051,2.157816004940172,7.791945934295654,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
99,PPO,tfrecord-00005-of-01000_144.json,6,0.0,4.832,0.1112,1.5649240713926318,5.885680227279663,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
100,PPO,tfrecord-00005-of-01000_146.json,1,0.0,4.871794871794871,0.0717948717948718,2.713934454535094,9.532140169388208,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
101,PPO,tfrecord-00005-of-01000_146.json,3,0.0,3.772727272727273,0.0459090909090909,2.241659884748497,7.639965642582286,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
102,PPO,tfrecord-00005-of-01000_146.json,4,0.0,2.5531914893617014,0.0991489361702127,1.7289222863758609,5.262183491219866,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
103,PPO,tfrecord-00005-of-01000_146.json,10,0.0,3.647058823529412,0.0694117647058823,0.3971272633709564,2.479038350722369,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
104,PPO,tfrecord-00005-of-01000_146.json,15,0.0,4.609999999999999,0.0445,2.4579088130853544,8.887717294692994,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
105,PPO,tfrecord-00005-of-01000_147.json,11,0.0,4.05,0.0508333333333333,1.0272154903244288,4.725601613521576,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
106,PPO,tfrecord-00005-of-01000_147.json,15,0.0,4.2285714285714295,0.0714285714285714,0.8202660998423342,4.065485383073489,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
107,PPO,tfrecord-00005-of-01000_147.json,21,0.0,3.866666666666666,0.1573333333333333,0.3610195754670967,2.1440574193994206,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
108,PPO,tfrecord-00005-of-01000_147.json,24,0.0,4.047058823529412,0.0741176470588235,0.586361703399484,3.1545432987896835,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
109,PPO,tfrecord-00005-of-01000_147.json,31,0.0,3.7599999999999993,0.0896,1.048061149531237,4.745312328338623,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
110,PPO,tfrecord-00005-of-01000_147.json,36,0.0,3.766666666666666,0.1441666666666666,0.8599982929782658,4.184818729758263,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
111,PPO,tfrecord-00005-of-01000_147.json,57,0.0,3.8,0.1,0.9510615688223106,4.396821352151724,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
112,PPO,tfrecord-00005-of-01000_147.json,96,0.0,3.2,0.2799999999999999,0.0,0.0,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
113,PPO,tfrecord-00005-of-01000_147.json,107,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
114,PPO,tfrecord-00005-of-01000_147.json,116,0.0,3.822222222222223,0.1955555555555556,0.2016374070420413,1.54954022831387,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
115,PPO,tfrecord-00005-of-01000_147.json,124,0.0,4.48,0.182,0.2642128781433763,1.860978078842163,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
116,PPO,tfrecord-00005-of-01000_147.json,125,0.0111111111111111,4.072727272727272,0.0809090909090909,0.8051568485018588,3.956435962156816,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
117,PPO,tfrecord-00005-of-01000_147.json,129,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
118,PPO,tfrecord-00005-of-01000_147.json,136,0.0,3.45,0.15375,0.6634893159536149,3.202135816216469,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
119,PPO,tfrecord-00005-of-01000_155.json,0,0.0,3.066666666666667,0.0706666666666666,1.6350717965131152,5.767702277501424,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
120,PPO,tfrecord-00005-of-01000_155.json,11,0.0,8.0,0.18,0.0,0.0,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
121,PPO,tfrecord-00005-of-01000_155.json,68,0.0333333333333333,3.291428571428571,0.0594285714285714,2.66715007446191,8.517201432585717,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
122,PPO,tfrecord-00005-of-01000_155.json,75,0.0,4.055555555555556,0.0522222222222222,1.9092524864343663,7.240091893408033,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
123,PPO,tfrecord-00005-of-01000_157.json,0,0.0,3.6588235294117655,0.0926470588235294,1.983893065863643,6.792963588938994,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
124,PPO,tfrecord-00005-of-01000_157.json,1,0.0,3.948571428571429,0.1051428571428571,2.075587930716296,7.557099342346191,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
125,PPO,tfrecord-00005-of-01000_157.json,2,0.0111111111111111,3.018181818181818,0.1087878787878788,2.135227198288598,7.625276218761098,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
126,PPO,tfrecord-00005-of-01000_157.json,3,0.0111111111111111,4.045454545454546,0.0536363636363636,2.3086696510569835,8.220487291162664,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
127,PPO,tfrecord-00005-of-01000_157.json,4,0.0111111111111111,3.8523076923076927,0.1203076923076923,2.2846705927606057,7.519073046170748,1.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Self-play
128,PPO,tfrecord-00005-of-01000_157.json,5,0.0,3.65625,0.09125,2.227352934524995,7.529103726148605,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
129,PPO,tfrecord-00005-of-01000_157.json,6,0.0,3.335,0.11425,2.2326731789745065,9.504163336753845,0.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
130,PPO,tfrecord-00005-of-01000_157.json,7,0.0,3.854545454545456,0.0842424242424242,2.3008907728778945,7.68956167047674,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
